Numero de Picos,Tempo (s)
3483,349.2480
3483,349.2800
3483,349.3120
3483,349.3440
3483,349.3760
3484,349.4080
3484,349.4400
3484,349.4720
3484,349.5040
3484,349.5360
3484,349.5680
3484,349.6000
3485,349.6320
3485,349.6640
3486,349.6960
3486,349.7280
3486,349.7600
3487,349.7920
3487,349.8240
3487,349.8560
3487,349.8880
3487,349.9200
3488,349.9520
3488,349.9840
3488,350.0160
3488,350.0480
3488,350.0800
3488,350.1120
3489,350.1440
3489,350.1760
3489,350.2080
3490,350.2400
3490,350.2720
3490,350.3040
3491,350.3360
3491,350.3680
3491,350.4000
3492,350.4320
3492,350.4640
3492,350.4960
3493,350.5280
3493,350.5600
3493,350.5920
3494,350.6240
3494,350.6560
3494,350.6880
3495,350.7200
3495,350.7520
3496,350.7840
3496,350.8160
3496,350.8480
3497,350.8800
3497,350.9120
3497,350.9440
3498,350.9760
3498,351.0080
3499,351.0400
3499,351.0720
3499,351.1040
3499,351.1360
3500,351.1680
3500,351.2000
3501,351.2320
3501,351.2640
3501,351.2960
3502,351.3280
3502,351.3600
3503,351.3920
3503,351.4240
3504,351.4560
3504,351.4880
3504,351.5200
3505,351.5520
3505,351.5840
3505,351.6160
3505,351.6480
3505,351.6800
3506,351.7120
3506,351.7440
3506,351.7760
3506,351.8080
3506,351.8400
3506,351.8720
3507,351.9040
3507,351.9360
3507,351.9680
3508,352.0000
3508,352.0320
3508,352.0640
3509,352.0960
3509,352.1280
3510,352.1600
3510,352.1920
3510,352.2240
3511,352.2560
3511,352.2880
3512,352.3200
3512,352.3520
3512,352.3840
3513,352.4160
3513,352.4480
3513,352.4800
3514,352.5120
3514,352.5440
3514,352.5760
3514,352.6080
3514,352.6400
3514,352.6720
3515,352.7040
3515,352.7360
3515,352.7680
3515,352.8000
3515,352.8320
3516,352.8640
3516,352.8960
3517,352.9280
3517,352.9600
3517,352.9920
3517,353.0240
3518,353.0560
3518,353.0880
3518,353.1200
3519,353.1520
3519,353.1840
3520,353.2160
3520,353.2480
3520,353.2800
3521,353.3120
3521,353.3440
3521,353.3760
3521,353.4080
3521,353.4400
3522,353.4720
3522,353.5040
3522,353.5360
3522,353.5680
3523,353.6000
3523,353.6320
3524,353.6640
3524,353.6960
3524,353.7280
3525,353.7600
3525,353.7920
3525,353.8240
3526,353.8560
3526,353.8880
3526,353.9200
3526,353.9520
3526,353.9840
3527,354.0160
3527,354.0480
3527,354.0800
3527,354.1120
3527,354.1440
3528,354.1760
3528,354.2080
3528,354.2400
3528,354.2720
3529,354.3040
3530,354.3360
3530,354.3680
3531,354.4000
3531,354.4320
3531,354.4640
3531,354.4960
3532,354.5280
3532,354.5600
3532,354.5920
3532,354.6240
3533,354.6560
3533,354.6880
3533,354.7200
3533,354.7520
3533,354.7840
3533,354.8160
3533,354.8480
3534,354.8800
3534,354.9120
3534,354.9440
3535,354.9760
3535,355.0080
3535,355.0400
3535,355.0720
3536,355.1040
3536,355.1360
3536,355.1680
3537,355.2000
3537,355.2320
3538,355.2640
3538,355.2960
3539,355.3280
3539,355.3600
3539,355.3920
3539,355.4240
3539,355.4560
3540,355.4880
3540,355.5200
3541,355.5520
3541,355.5840
3541,355.6160
3541,355.6480
3542,355.6800
3542,355.7120
3542,355.7440
3543,355.7760
3543,355.8080
3543,355.8400
3543,355.8720
3544,355.9040
3544,355.9360
3544,355.9680
3544,356.0000
3545,356.0320
3545,356.0640
3546,356.0960
3546,356.1280
3546,356.1600
3547,356.1920
3547,356.2240
3547,356.2560
3547,356.2880
3547,356.3200
3548,356.3520
3548,356.3840
3548,356.4160
3549,356.4480
3549,356.4800
3549,356.5120
3549,356.5440
3549,356.5760
3549,356.6080
3550,356.6400
3550,356.6720
3550,356.7040
3550,356.7360
3551,356.7680
3551,356.8000
3552,356.8320
3552,356.8640
3552,356.8960
3553,356.9280
3553,356.9600
3553,356.9920
3553,357.0240
3554,357.0560
3554,357.0880
3555,357.1200
3555,357.1520
3555,357.1840
3555,357.2160
3555,357.2480
3555,357.2800
3556,357.3120
3556,357.3440
3557,357.3760
3557,357.4080
3557,357.4400
3557,357.4720
3557,357.5040
3558,357.5360
3558,357.5680
3558,357.6000
3558,357.6320
3558,357.6640
3559,357.6960
3559,357.7280
3559,357.7600
3559,357.7920
3559,357.8240
3560,357.8560
3560,357.8880
3561,357.9200
3561,357.9520
3561,357.9840
3562,358.0160
3562,358.0480
3562,358.0800
3563,358.1120
3563,358.1440
3563,358.1760
3563,358.2080
3563,358.2400
3563,358.2720
3563,358.3040
3563,358.3360
3564,358.3680
3564,358.4000
3564,358.4320
3565,358.4640
3565,358.4960
3565,358.5280
3566,358.5600
3566,358.5920
3567,358.6240
3567,358.6560
3567,358.6880
3567,358.7200
3567,358.7520
3567,358.7840
3568,358.8160
3568,358.8480
3568,358.8800
3569,358.9120
3569,358.9440
3569,358.9760
3569,359.0080
3569,359.0400
3569,359.0720
3570,359.1040
3570,359.1360
3571,359.1680
3571,359.2000
3571,359.2320
3572,359.2640
3572,359.2960
3573,359.3280
3573,359.3600
3574,359.3920
3574,359.4240
3574,359.4560
3574,359.4880
3575,359.5200
3575,359.5520
3575,359.5840
3576,359.6160
3576,359.6480
3576,359.6800
3576,359.7120
3577,359.7440
3577,359.7760
3577,359.8080
3577,359.8400
3578,359.8720
3578,359.9040
3579,359.9360
3579,359.9680
3580,360.0000
3580,360.0320
3580,360.0640
3581,360.0960
3581,360.1280
3582,360.1600
3582,360.1920
3583,360.2240
3583,360.2560
3583,360.2880
3583,360.3200
3583,360.3520
3584,360.3840
3584,360.4160
3584,360.4480
3585,360.4800
3585,360.5120
3586,360.5440
3586,360.5760
3586,360.6080
3586,360.6400
3586,360.6720
3586,360.7040
3587,360.7360
3587,360.7680
3588,360.8000
3588,360.8320
3589,360.8640
3589,360.8960
3589,360.9280
3589,360.9600
3590,360.9920
3590,361.0240
3590,361.0560
3591,361.0880
3591,361.1200
3592,361.1520
3592,361.1840
3592,361.2160
3593,361.2480
3593,361.2800
3593,361.3120
3594,361.3440
3594,361.3760
3594,361.4080
3594,361.4400
3595,361.4720
3595,361.5040
3595,361.5360
3595,361.5680
3596,361.6000
3596,361.6320
3596,361.6640
3596,361.6960
3596,361.7280
3596,361.7600
3597,361.7920
3597,361.8240
3598,361.8560
3598,361.8880
3599,361.9200
3599,361.9520
3599,361.9840
3599,362.0160
3600,362.0480
3600,362.0800
3601,362.1120
3602,362.1440
3602,362.1760
3602,362.2080
3602,362.2400
3603,362.2720
3603,362.3040
3603,362.3360
3604,362.3680
3604,362.4000
3604,362.4320
3604,362.4640
3605,362.4960
3605,362.5280
3606,362.5600
3606,362.5920
3606,362.6240
3607,362.6560
3607,362.6880
3608,362.7200
3608,362.7520
3608,362.7840
3609,362.8160
3609,362.8480
3610,362.8800
3610,362.9120
3610,362.9440
3611,362.9760
3611,363.0080
3611,363.0400
3612,363.0720
3612,363.1040
3612,363.1360
3612,363.1680
3612,363.2000
3613,363.2320
3613,363.2640
3613,363.2960
3614,363.3280
3615,363.3600
3615,363.3920
3615,363.4240
3616,363.4560
3616,363.4880
3616,363.5200
3617,363.5520
3617,363.5840
3617,363.6160
3617,363.6480
3617,363.6800
3618,363.7120
3618,363.7440
3618,363.7760
3619,363.8080
3619,363.8400
3619,363.8720
3620,363.9040
3621,363.9360
3621,363.9680
3621,364.0000
3622,364.0320
3622,364.0640
3623,364.0960
3623,364.1280
3623,364.1600
3623,364.1920
3623,364.2240
3624,364.2560
3624,364.2880
3625,364.3200
3625,364.3520
3625,364.3840
3625,364.4160
3626,364.4480
3626,364.4800
3627,364.5120
3627,364.5440
3627,364.5760
3627,364.6080
3628,364.6400
3628,364.6720
3628,364.7040
3629,364.7360
3630,364.7680
3630,364.8000
3630,364.8320
3630,364.8640
3631,364.8960
3631,364.9280
3631,364.9600
3632,364.9920
3632,365.0240
3632,365.0560
3633,365.0880
3633,365.1200
3633,365.1520
3634,365.1840
3634,365.2160
3635,365.2480
3635,365.2800
3636,365.3120
3636,365.3440
3636,365.3760
3637,365.4080
3637,365.4400
3638,365.4720
3638,365.5040
3638,365.5360
3638,365.5680
3639,365.6000
3639,365.6320
3639,365.6640
3639,365.6960
3639,365.7280
3639,365.7600
3640,365.7920
3641,365.8240
3641,365.8560
3641,365.8880
3642,365.9200
3642,365.9520
3642,365.9840
3642,366.0160
3643,366.0480
3643,366.0800
3643,366.1120
3643,366.1440
3644,366.1760
3644,366.2080
3645,366.2400
3645,366.2720
3646,366.3040
3646,366.3360
3646,366.3680
3647,366.4000
3647,366.4320
3647,366.4640
3648,366.4960
3648,366.5280
3648,366.5600
3649,366.5920
3649,366.6240
3649,366.6560
3649,366.6880
3650,366.7200
3650,366.7520
3650,366.7840
3650,366.8160
3651,366.8480
3651,366.8800
3651,366.9120
3651,366.9440
3651,366.9760
3651,367.0080
3651,367.0400
3652,367.0720
3652,367.1040
3653,367.1360
3653,367.1680
3654,367.2000
3654,367.2320
3655,367.2640
3655,367.2960
3656,367.3280
3656,367.3600
3656,367.3920
3656,367.4240
3657,367.4560
3657,367.4880
3658,367.5200
3658,367.5520
3659,367.5840
3659,367.6160
3659,367.6480
3659,367.6800
3660,367.7120
3660,367.7440
3661,367.7760
3661,367.8080
3661,367.8400
3661,367.8720
3661,367.9040
3662,367.9360
3662,367.9680
3662,368.0000
3662,368.0320
3663,368.0640
3663,368.0960
3664,368.1280
3664,368.1600
3664,368.1920
3665,368.2240
3665,368.2560
3665,368.2880
3665,368.3200
3666,368.3520
3666,368.3840
3666,368.4160
3666,368.4480
3667,368.4800
3667,368.5120
3667,368.5440
3667,368.5760
3668,368.6080
3668,368.6400
3668,368.6720
3668,368.7040
3668,368.7360
3669,368.7680
3669,368.8000
3670,368.8320
3670,368.8640
3670,368.8960
3671,368.9280
3671,368.9600
3672,368.9920
3672,369.0240
3672,369.0560
3673,369.0880
3673,369.1200
3673,369.1520
3674,369.1840
3674,369.2160
3675,369.2480
3675,369.2800
3675,369.3120
3675,369.3440
3676,369.3760
3676,369.4080
3676,369.4400
3677,369.4720
3677,369.5040
3678,369.5360
3678,369.5680
3678,369.6000
3679,369.6320
3679,369.6640
3679,369.6960
3679,369.7280
3679,369.7600
3680,369.7920
3680,369.8240
3680,369.8560
3680,369.8880
3681,369.9200
3681,369.9520
3682,369.9840
3682,370.0160
3682,370.0480
3683,370.0800
3683,370.1120
3683,370.1440
3684,370.1760
3684,370.2080
3684,370.2400
3684,370.2720
3684,370.3040
3685,370.3360
3685,370.3680
3686,370.4000
3686,370.4320
3686,370.4640
3687,370.4960
3687,370.5280
3687,370.5600
3688,370.5920
3688,370.6240
3688,370.6560
3689,370.6880
3689,370.7200
3689,370.7520
3689,370.7840
3690,370.8160
3690,370.8480
3690,370.8800
3690,370.9120
3691,370.9440
3691,370.9760
3692,371.0080
3692,371.0400
3692,371.0720
3693,371.1040
3693,371.1360
3693,371.1680
3693,371.2000
3694,371.2320
3695,371.2640
3695,371.2960
3695,371.3280
3695,371.3600
3695,371.3920
3696,371.4240
3696,371.4560
3696,371.4880
3697,371.5200
3697,371.5520
3697,371.5840
3698,371.6160
3698,371.6480
3698,371.6800
3699,371.7120
3699,371.7440
3699,371.7760
3700,371.8080
3700,371.8400
3700,371.8720
3701,371.9040
3701,371.9360
3701,371.9680
3702,372.0000
3703,372.0320
3703,372.0640
3703,372.0960
3703,372.1280
3703,372.1600
3704,372.1920
3704,372.2240
3704,372.2560
3704,372.2880
3705,372.3200
3705,372.3520
3705,372.3840
3705,372.4160
3706,372.4480
3706,372.4800
3707,372.5120
3707,372.5440
3707,372.5760
3708,372.6080
3708,372.6400
3709,372.6720
3709,372.7040
3710,372.7360
3710,372.7680
3711,372.8000
3711,372.8320
3712,372.8640
3712,372.8960
3713,372.9280
3713,372.9600
3714,372.9920
3714,373.0240
3714,373.0560
3715,373.0880
3715,373.1200
3715,373.1520
3716,373.1840
3716,373.2160
3717,373.2480
3718,373.2800
3718,373.3120
3719,373.3440
3719,373.3760
3719,373.4080
3720,373.4400
3720,373.4720
3721,373.5040
3721,373.5360
3721,373.5680
3722,373.6000
3722,373.6320
3723,373.6640
3723,373.6960
3723,373.7280
3724,373.7600
3724,373.7920
3724,373.8240
3724,373.8560
3725,373.8880
3725,373.9200
3726,373.9520
3726,373.9840
3726,374.0160
3727,374.0480
3728,374.0800
3728,374.1120
3728,374.1440
3729,374.1760
3729,374.2080
3730,374.2400
3730,374.2720
3730,374.3040
3731,374.3360
3731,374.3680
3732,374.4000
3732,374.4320
3732,374.4640
3732,374.4960
3733,374.5280
3733,374.5600
3734,374.5920
3734,374.6240
3734,374.6560
3734,374.6880
3735,374.7200
3735,374.7520
3736,374.7840
3736,374.8160
3736,374.8480
3737,374.8800
3737,374.9120
3738,374.9440
3738,374.9760
3739,375.0080
3739,375.0400
3739,375.0720
3740,375.1040
3740,375.1360
3740,375.1680
3740,375.2000
3740,375.2320
3741,375.2640
3741,375.2960
3741,375.3280
3741,375.3600
3741,375.3920
3742,375.4240
3742,375.4560
3742,375.4880
3742,375.5200
3743,375.5520
3743,375.5840
3744,375.6160
3744,375.6480
3745,375.6800
3745,375.7120
3746,375.7440
3746,375.7760
3746,375.8080
3746,375.8400
3746,375.8720
3746,375.9040
3747,375.9360
3747,375.9680
3748,376.0000
3748,376.0320
3748,376.0640
3748,376.0960
3748,376.1280
3749,376.1600
3749,376.1920
3749,376.2240
3750,376.2560
3750,376.2880
3750,376.3200
3751,376.3520
3751,376.3840
3751,376.4160
3752,376.4480
3752,376.4800
3752,376.5120
3752,376.5440
3753,376.5760
3753,376.6080
3754,376.6400
3754,376.6720
3755,376.7040
3755,376.7360
3756,376.7680
3756,376.8000
3757,376.8320
3757,376.8640
3757,376.8960
3757,376.9280
3757,376.9600
3757,376.9920
3758,377.0240
3758,377.0560
3758,377.0880
3759,377.1200
3759,377.1520
3759,377.1840
3760,377.2160
3761,377.2480
3761,377.2800
3761,377.3120
3761,377.3440
3761,377.3760
3762,377.4080
3762,377.4400
3762,377.4720
3762,377.5040
3762,377.5360
3762,377.5680
3763,377.6000
3763,377.6320
3763,377.6640
3764,377.6960
3764,377.7280
3764,377.7600
3764,377.7920
3764,377.8240
3765,377.8560
3765,377.8880
3766,377.9200
3766,377.9520
3766,377.9840
3767,378.0160
3767,378.0480
3767,378.0800
3767,378.1120
3768,378.1440
3768,378.1760
3769,378.2080
3769,378.2400
3769,378.2720
3769,378.3040
3770,378.3360
3770,378.3680
3770,378.4000
3770,378.4320
3770,378.4640
3770,378.4960
3771,378.5280
3771,378.5600
3771,378.5920
3772,378.6240
3772,378.6560
3773,378.6880
3773,378.7200
3773,378.7520
3773,378.7840
3773,378.8160
3774,378.8480
3774,378.8800
3774,378.9120
3775,378.9440
3775,378.9760
3775,379.0080
3775,379.0400
3776,379.0720
3776,379.1040
3776,379.1360
3776,379.1680
3777,379.2000
3777,379.2320
3777,379.2640
3777,379.2960
3778,379.3280
3778,379.3600
3778,379.3920
3778,379.4240
3779,379.4560
3779,379.4880
3780,379.5200
3780,379.5520
3781,379.5840
3781,379.6160
3782,379.6480
3782,379.6800
3782,379.7120
3782,379.7440
3783,379.7760
3783,379.8080
3783,379.8400
3783,379.8720
3784,379.9040
3784,379.9360
3784,379.9680
3784,380.0000
3784,380.0320
3785,380.0640
3785,380.0960
3785,380.1280
3785,380.1600
3785,380.1920
3786,380.2240
3787,380.2560
3787,380.2880
3787,380.3200
3788,380.3520
3789,380.3840
3789,380.4160
3789,380.4480
3790,380.4800
3790,380.5120
3790,380.5440
3790,380.5760
3790,380.6080
3790,380.6400
3790,380.6720
3791,380.7040
3791,380.7360
3791,380.7680
3791,380.8000
3792,380.8320
3792,380.8640
3793,380.8960
3793,380.9280
3793,380.9600
3794,380.9920
3794,381.0240
3795,381.0560
3795,381.0880
3795,381.1200
3795,381.1520
3796,381.1840
3796,381.2160
3796,381.2480
3797,381.2800
3797,381.3120
3797,381.3440
3798,381.3760
3798,381.4080
3799,381.4400
3799,381.4720
3799,381.5040
3799,381.5360
3799,381.5680
3799,381.6000
3800,381.6320
3800,381.6640
3801,381.6960
3801,381.7280
3801,381.7600
3801,381.7920
3802,381.8240
3802,381.8560
3803,381.8880
3803,381.9200
3804,381.9520
3804,381.9840
3804,382.0160
3804,382.0480
3804,382.0800
3804,382.1120
3805,382.1440
3805,382.1760
3805,382.2080
3806,382.2400
3806,382.2720
3806,382.3040
3807,382.3360
3807,382.3680
3808,382.4000
3808,382.4320
3809,382.4640
3809,382.4960
3810,382.5280
3810,382.5600
3810,382.5920
3811,382.6240
3811,382.6560
3812,382.6880
3812,382.7200
3812,382.7520
3813,382.7840
3813,382.8160
3814,382.8480
3814,382.8800
3814,382.9120
3815,382.9440
3815,382.9760
3816,383.0080
3816,383.0400
3817,383.0720
3817,383.1040
3817,383.1360
3818,383.1680
3818,383.2000
3818,383.2320
3819,383.2640
3819,383.2960
3820,383.3280
3820,383.3600
3820,383.3920
3820,383.4240
3820,383.4560
3821,383.4880
3821,383.5200
3822,383.5520
3822,383.5840
3822,383.6160
3823,383.6480
3823,383.6800
3824,383.7120
3824,383.7440
3825,383.7760
3825,383.8080
3825,383.8400
3825,383.8720
3825,383.9040
3825,383.9360
3826,383.9680
3826,384.0000
3826,384.0320
3827,384.0640
3827,384.0960
3828,384.1280
3828,384.1600
3828,384.1920
3828,384.2240
3828,384.2560
3829,384.2880
3829,384.3200
3829,384.3520
3829,384.3840
3829,384.4160
3829,384.4480
3829,384.4800
3830,384.5120
3830,384.5440
3831,384.5760
3831,384.6080
3831,384.6400
3832,384.6720
3832,384.7040
3833,384.7360
3833,384.7680
3833,384.8000
3833,384.8320
3834,384.8640
3835,384.8960
3835,384.9280
3835,384.9600
3835,384.9920
3836,385.0240
3836,385.0560
3836,385.0880
3836,385.1200
3837,385.1520
3837,385.1840
3837,385.2160
3838,385.2480
3838,385.2800
3838,385.3120
3839,385.3440
3839,385.3760
3839,385.4080
3839,385.4400
3840,385.4720
3840,385.5040
3840,385.5360
3840,385.5680
3841,385.6000
3841,385.6320
3841,385.6640
3842,385.6960
3842,385.7280
3842,385.7600
3842,385.7920
3843,385.8240
3843,385.8560
3843,385.8880
3844,385.9200
3844,385.9520
3844,385.9840
3845,386.0160
3845,386.0480
3845,386.0800
3846,386.1120
3846,386.1440
3846,386.1760
3847,386.2080
3847,386.2400
3847,386.2720
3847,386.3040
3848,386.3360
3848,386.3680
3848,386.4000
3849,386.4320
3849,386.4640
3850,386.4960
3850,386.5280
3850,386.5600
3851,386.5920
3851,386.6240
3851,386.6560
3852,386.6880
3852,386.7200
3852,386.7520
3853,386.7840
3853,386.8160
3853,386.8480
3854,386.8800
3854,386.9120
3854,386.9440
3855,386.9760
3855,387.0080
3855,387.0400
3855,387.0720
3856,387.1040
3856,387.1360
3857,387.1680
3857,387.2000
3857,387.2320
3858,387.2640
3858,387.2960
3858,387.3280
3858,387.3600
3859,387.3920
3859,387.4240
3860,387.4560
3860,387.4880
3861,387.5200
3861,387.5520
3861,387.5840
3861,387.6160
3862,387.6480
3862,387.6800
3863,387.7120
3863,387.7440
3864,387.7760
3864,387.8080
3864,387.8400
3865,387.8720
3865,387.9040
3865,387.9360
3866,387.9680
3866,388.0000
3866,388.0320
3867,388.0640
3867,388.0960
3867,388.1280
3868,388.1600
3868,388.1920
3868,388.2240
3869,388.2560
3869,388.2880
3869,388.3200
3870,388.3520
3870,388.3840
3870,388.4160
3871,388.4480
3872,388.4800
3872,388.5120
3872,388.5440
3873,388.5760
3873,388.6080
3873,388.6400
3873,388.6720
3874,388.7040
3874,388.7360
3874,388.7680
3874,388.8000
3875,388.8320
3875,388.8640
3875,388.8960
3876,388.9280
3876,388.9600
3877,388.9920
3877,389.0240
3877,389.0560
3877,389.0880
3878,389.1200
3878,389.1520
3878,389.1840
3879,389.2160
3879,389.2480
3879,389.2800
3879,389.3120
3880,389.3440
3880,389.3760
3881,389.4080
3881,389.4400
3882,389.4720
3882,389.5040
3882,389.5360
3882,389.5680
3883,389.6000
3883,389.6320
3883,389.6640
3883,389.6960
3884,389.7280
3884,389.7600
3884,389.7920
3884,389.8240
3884,389.8560
3885,389.8880
3885,389.9200
3885,389.9520
3885,389.9840
3885,390.0160
3886,390.0480
3886,390.0800
3887,390.1120
3887,390.1440
3887,390.1760
3887,390.2080
3888,390.2400
3888,390.2720
3888,390.3040
3888,390.3360
3888,390.3680
3888,390.4000
3888,390.4320
3889,390.4640
3889,390.4960
3889,390.5280
3889,390.5600
3890,390.5920
3890,390.6240
3890,390.6560
3890,390.6880
3891,390.7200
3891,390.7520
3892,390.7840
3892,390.8160
3892,390.8480
3892,390.8800
3892,390.9120
3893,390.9440
3893,390.9760
3893,391.0080
3894,391.0400
3894,391.0720
3894,391.1040
3895,391.1360
3895,391.1680
3895,391.2000
3896,391.2320
3896,391.2640
3897,391.2960
3897,391.3280
3898,391.3600
3898,391.3920
3899,391.4240
3899,391.4560
3899,391.4880
3899,391.5200
3899,391.5520
3900,391.5840
3900,391.6160
3900,391.6480
3900,391.6800
3901,391.7120
3901,391.7440
3901,391.7760
3902,391.8080
3902,391.8400
3903,391.8720
3903,391.9040
3903,391.9360
3903,391.9680
3903,392.0000
3904,392.0320
3904,392.0640
3905,392.0960
3905,392.1280
3905,392.1600
3905,392.1920
3905,392.2240
3906,392.2560
3906,392.2880
3907,392.3200
3907,392.3520
3907,392.3840
3907,392.4160
3908,392.4480
3908,392.4800
3908,392.5120
3908,392.5440
3909,392.5760
3909,392.6080
3909,392.6400
3909,392.6720
3909,392.7040
3909,392.7360
3910,392.7680
3910,392.8000
3910,392.8320
3911,392.8640
3911,392.8960
3912,392.9280
3912,392.9600
3912,392.9920
3913,393.0240
3913,393.0560
3914,393.0880
3914,393.1200
3914,393.1520
3914,393.1840
3915,393.2160
3915,393.2480
3916,393.2800
3916,393.3120
3916,393.3440
3916,393.3760
3917,393.4080
3917,393.4400
3917,393.4720
3918,393.5040
3919,393.5360
3919,393.5680
3919,393.6000
3920,393.6320
3920,393.6640
3920,393.6960
3920,393.7280
3920,393.7600
3921,393.7920
3921,393.8240
3921,393.8560
3921,393.8880
3921,393.9200
3921,393.9520
3921,393.9840
3922,394.0160
3922,394.0480
3923,394.0800
3923,394.1120
3923,394.1440
3924,394.1760
3924,394.2080
3925,394.2400
3925,394.2720
3925,394.3040
3926,394.3360
3926,394.3680
3926,394.4000
3927,394.4320
3927,394.4640
3927,394.4960
3928,394.5280
3928,394.5600
3928,394.5920
3929,394.6240
3929,394.6560
3930,394.6880
3930,394.7200
3930,394.7520
3931,394.7840
3931,394.8160
3931,394.8480
3931,394.8800
3931,394.9120
3932,394.9440
3932,394.9760
3933,395.0080
3933,395.0400
3933,395.0720
3933,395.1040
3933,395.1360
3934,395.1680
3934,395.2000
3934,395.2320
3935,395.2640
3935,395.2960
3936,395.3280
3936,395.3600
3936,395.3920
3937,395.4240
3937,395.4560
3937,395.4880
3937,395.5200
3938,395.5520
3938,395.5840
3938,395.6160
3940,395.6480
3940,395.6800
3941,395.7120
3941,395.7440
3941,395.7760
3942,395.8080
3942,395.8400
3942,395.8720
3942,395.9040
3942,395.9360
3943,395.9680
3943,396.0000
3943,396.0320
3943,396.0640
3944,396.0960
3944,396.1280
3945,396.1600
3945,396.1920
3945,396.2240
3945,396.2560
3946,396.2880
3946,396.3200
3946,396.3520
3946,396.3840
3946,396.4160
3947,396.4480
3947,396.4800
3948,396.5120
3948,396.5440
3948,396.5760
3949,396.6080
3949,396.6400
3949,396.6720
3949,396.7040
3949,396.7360
3950,396.7680
3950,396.8000
3951,396.8320
3951,396.8640
3951,396.8960
3952,396.9280
3952,396.9600
3953,396.9920
3953,397.0240
3953,397.0560
3954,397.0880
3954,397.1200
3954,397.1520
3955,397.1840
3955,397.2160
3956,397.2480
3956,397.2800
3956,397.3120
3957,397.3440
3957,397.3760
3958,397.4080
3958,397.4400
3958,397.4720
3958,397.5040
3959,397.5360
3959,397.5680
3959,397.6000
3959,397.6320
3959,397.6640
3960,397.6960
3960,397.7280
3960,397.7600
3960,397.7920
3961,397.8240
3961,397.8560
3961,397.8880
3961,397.9200
3961,397.9520
3961,397.9840
3962,398.0160
3962,398.0480
3962,398.0800
3963,398.1120
3963,398.1440
3963,398.1760
3964,398.2080
3964,398.2400
3964,398.2720
3964,398.3040
3965,398.3360
3965,398.3680
3965,398.4000
3966,398.4320
3966,398.4640
3966,398.4960
3966,398.5280
3967,398.5600
3967,398.5920
3967,398.6240
3967,398.6560
3968,398.6880
3968,398.7200
3968,398.7520
3969,398.7840
3969,398.8160
3969,398.8480
3970,398.8800
3970,398.9120
3970,398.9440
3970,398.9760
3971,399.0080
3971,399.0400
3971,399.0720
3971,399.1040
3971,399.1360
3971,399.1680
3971,399.2000
3972,399.2320
3972,399.2640
3973,399.2960
3973,399.3280
3973,399.3600
3973,399.3920
3974,399.4240
3974,399.4560
3974,399.4880
3975,399.5200
3975,399.5520
3976,399.5840
3976,399.6160
3976,399.6480
3976,399.6800
3976,399.7120
3977,399.7440
3977,399.7760
3977,399.8080
3977,399.8400
3978,399.8720
3978,399.9040
3978,399.9360
3979,399.9680
